Number,Name,WeightGrams,ClassificationName,Code
1186,Kalkon m skinn stekt,100,C Del av växt/djur,C0267
1186,Kalkon m skinn stekt,100,E Fysisk form,E0104
1186,Kalkon m skinn stekt,100,F Värmebehandling,F0014
1186,Kalkon m skinn stekt,100,G Tillagning,G0005
1186,Kalkon m skinn stekt,100,H Industriell process,H0003
1186,Kalkon m skinn stekt,100,J Konserveringsmetod,J0003
1186,Kalkon m skinn stekt,100,K Förpackningsmedium,K0003
1186,Kalkon m skinn stekt,100,M Förpackningstyp,M0003
1186,Kalkon m skinn stekt,100,N Förpackningsmaterial,N0003
1186,Kalkon m skinn stekt,100,P Etikettinfo,P0026
1186,Kalkon m skinn stekt,100,R Land/område,R0376
1186,Kalkon m skinn stekt,100,Z Utmärkande drag,Z0006
1188,Kyckling bröst m skinn stekt,100,A Gruppindelning EuroFIR,A0795
1188,Kyckling bröst m skinn stekt,100,B Artklassificering,B1198
1188,Kyckling bröst m skinn stekt,100,C Del av växt/djur,C0267
1188,Kyckling bröst m skinn stekt,100,E Fysisk form,E0150
1188,Kyckling bröst m skinn stekt,100,F Värmebehandling,F0014
1188,Kyckling bröst m skinn stekt,100,G Tillagning,G0028
1188,Kyckling bröst m skinn stekt,100,H Industriell process,H0003
1188,Kyckling bröst m skinn stekt,100,J Konserveringsmetod,J0003
1188,Kyckling bröst m skinn stekt,100,K Förpackningsmedium,K0003
1188,Kyckling bröst m skinn stekt,100,M Förpackningstyp,M0003
1188,Kyckling bröst m skinn stekt,100,N Förpackningsmaterial,N0003
1188,Kyckling bröst m skinn stekt,100,P Etikettinfo,P0026
1188,Kyckling bröst m skinn stekt,100,R Land/område,R0376
1189,Ripa stekt,100,A Gruppindelning EuroFIR,A0795
1189,Ripa stekt,100,B Artklassificering,B2697
1189,Ripa stekt,100,C Del av växt/djur,C0175
1189,Ripa stekt,100,E Fysisk form,E0150
1189,Ripa stekt,100,F Värmebehandling,F0014
1189,Ripa stekt,100,G Tillagning,G0028
1189,Ripa stekt,100,H Industriell process,H0003
1189,Ripa stekt,100,J Konserveringsmetod,J0003
1189,Ripa stekt,100,K Förpackningsmedium,K0003
1189,Ripa stekt,100,M Förpackningstyp,M0003
1189,Ripa stekt,100,N Förpackningsmaterial,N0003
1189,Ripa stekt,100,P Etikettinfo,P0026
1189,Ripa stekt,100,R Land/område,R0376
1190,Kyckling kött kokt stekt grillad ospec,100,A Gruppindelning EuroFIR,A0795
1190,Kyckling kött kokt stekt grillad ospec,100,B Artklassificering,B1713
1190,Kyckling kött kokt stekt grillad ospec,100,C Del av växt/djur,C0175
1190,Kyckling kött kokt stekt grillad ospec,100,E Fysisk form,E0104
1190,Kyckling kött kokt stekt grillad ospec,100,F Värmebehandling,F0014
1190,Kyckling kött kokt stekt grillad ospec,100,G Tillagning,G0001
1190,Kyckling kött kokt stekt grillad ospec,100,H Industriell process,H0003
1190,Kyckling kött kokt stekt grillad ospec,100,J Konserveringsmetod,J0003
1190,Kyckling kött kokt stekt grillad ospec,100,K Förpackningsmedium,K0003
1190,Kyckling kött kokt stekt grillad ospec,100,M Förpackningstyp,M0003
1190,Kyckling kött kokt stekt grillad ospec,100,N Förpackningsmaterial,N0003
1190,Kyckling kött kokt stekt grillad ospec,100,P Etikettinfo,P0026
1190,Kyckling kött kokt stekt grillad ospec,100,R Land/område,R0376
1191,Kalkon rökt,100,A Gruppindelning EuroFIR,A0795
1191,Kalkon rökt,100,B Artklassificering,B1236
1191,Kalkon rökt,100,C Del av växt/djur,C0268
1191,Kalkon rökt,100,E Fysisk form,E0122
1191,Kalkon rökt,100,F Värmebehandling,F0014
1191,Kalkon rökt,100,G Tillagning,G0003
1191,Kalkon rökt,100,H Industriell process,H0138
1191,Kalkon rökt,100,H Industriell process,H0172
1191,Kalkon rökt,100,J Konserveringsmetod,J0106
1191,Kalkon rökt,100,K Förpackningsmedium,K0003
1191,Kalkon rökt,100,M Förpackningstyp,M0001
1191,Kalkon rökt,100,N Förpackningsmaterial,N0001
1191,Kalkon rökt,100,P Etikettinfo,P0026
1191,Kalkon rökt,100,R Land/område,R0376
1193,Friterad kyckling,100,A Gruppindelning EuroFIR,A0795
1193,Friterad kyckling,100,B Artklassificering,B1198
1193,Friterad kyckling,100,C Del av växt/djur,C0268
1193,Friterad kyckling,100,E Fysisk form,E0122
1193,Friterad kyckling,100,F Värmebehandling,F0014
1193,Friterad kyckling,100,G Tillagning,G0029
1193,Friterad kyckling,100,H Industriell process,H0233
1193,Friterad kyckling,100,H Industriell process,H0319
1193,Friterad kyckling,100,J Konserveringsmetod,J0003
1193,Friterad kyckling,100,K Förpackningsmedium,K0003
1193,Friterad kyckling,100,M Förpackningstyp,M0003
1193,Friterad kyckling,100,N Förpackningsmaterial,N0003
1193,Friterad kyckling,100,P Etikettinfo,P0026
1193,Friterad kyckling,100,R Land/område,R0376
1198,Ostsufflé,100,A Gruppindelning EuroFIR,A0864
1198,Ostsufflé,100,B Artklassificering,B1201
1198,Ostsufflé,100,C Del av växt/djur,C0235
1198,Ostsufflé,100,E Fysisk form,E0147
1198,Ostsufflé,100,F Värmebehandling,F0014
1198,Ostsufflé,100,G Tillagning,G0005
1198,Ostsufflé,100,H Industriell process,H0225
1198,Ostsufflé,100,J Konserveringsmetod,J0003
1198,Ostsufflé,100,K Förpackningsmedium,K0003
1198,Ostsufflé,100,M Förpackningstyp,M0003
1198,Ostsufflé,100,N Förpackningsmaterial,N0003
1198,Ostsufflé,100,P Etikettinfo,P0026
1198,Ostsufflé,100,R Land/område,R0376
1198,Ostsufflé,100,Z Utmärkande drag,
1199,Bondomelett,100,A Gruppindelning EuroFIR,A0830
1199,Bondomelett,100,B Artklassificering,B1218
1199,Bondomelett,100,C Del av växt/djur,C0308
1199,Bondomelett,100,E Fysisk form,E0134
1199,Bondomelett,100,F Värmebehandling,F0014
1199,Bondomelett,100,G Tillagning,G0028
1199,Bondomelett,100,H Industriell process,H0225
1199,Bondomelett,100,J Konserveringsmetod,J0003
1199,Bondomelett,100,K Förpackningsmedium,K0003
1199,Bondomelett,100,M Förpackningstyp,M0003
1199,Bondomelett,100,N Förpackningsmaterial,N0003
1199,Bondomelett,100,P Etikettinfo,P0026
1199,Bondomelett,100,R Land/område,R0376
1200,Braxen rå,100,A Gruppindelning EuroFIR,A0802
1200,Braxen rå,100,B Artklassificering,B1763
1200,Braxen rå,100,C Del av växt/djur,C0268
1200,Braxen rå,100,E Fysisk form,E0122
1200,Braxen rå,100,F Värmebehandling,F0003
1200,Braxen rå,100,G Tillagning,G0003
1200,Braxen rå,100,H Industriell process,H0003
1200,Braxen rå,100,J Konserveringsmetod,J0131
1200,Braxen rå,100,K Förpackningsmedium,K0003
1200,Braxen rå,100,M Förpackningstyp,M0001
1200,Braxen rå,100,N Förpackningsmaterial,N0001
1200,Braxen rå,100,P Etikettinfo,P0026
1200,Braxen rå,100,R Land/område,R0001
1201,Regnbågslax rå,100,A Gruppindelning EuroFIR,A0802
1201,Regnbågslax rå,100,B Artklassificering,B1109
1201,Regnbågslax rå,100,C Del av växt/djur,C0268
1201,Regnbågslax rå,100,E Fysisk form,E0122
1201,Regnbågslax rå,100,F Värmebehandling,F0003
1201,Regnbågslax rå,100,G Tillagning,G0003
1201,Regnbågslax rå,100,H Industriell process,H0003
1201,Regnbågslax rå,100,J Konserveringsmetod,J0131
1201,Regnbågslax rå,100,K Förpackningsmedium,K0003
1201,Regnbågslax rå,100,M Förpackningstyp,M0001
1201,Regnbågslax rå,100,N Förpackningsmaterial,N0001
1201,Regnbågslax rå,100,P Etikettinfo,P0026
1201,Regnbågslax rå,100,R Land/område,R0376
1202,Sej rå,100,A Gruppindelning EuroFIR,A0802
1202,Sej rå,100,B Artklassificering,B1440
1202,Sej rå,100,C Del av växt/djur,C0268
1202,Sej rå,100,E Fysisk form,E0150
1202,Sej rå,100,F Värmebehandling,F0003
1202,Sej rå,100,G Tillagning,G0003
1202,Sej rå,100,H Industriell process,H0003
1202,Sej rå,100,J Konserveringsmetod,J0136
1202,Sej rå,100,K Förpackningsmedium,K0003
1202,Sej rå,100,M Förpackningstyp,M0159
1202,Sej rå,100,N Förpackningsmaterial,N0039
1202,Sej rå,100,P Etikettinfo,P0026
1202,Sej rå,100,R Land/område,R0135
1203,Hälleflundra vild rå,100,A Gruppindelning EuroFIR,A0802
1203,Hälleflundra vild rå,100,B Artklassificering,B1532
1203,Hälleflundra vild rå,100,C Del av växt/djur,C0268
1203,Hälleflundra vild rå,100,E Fysisk form,E0122
1203,Hälleflundra vild rå,100,F Värmebehandling,F0003
1203,Hälleflundra vild rå,100,G Tillagning,G0003
1203,Hälleflundra vild rå,100,H Industriell process,H0003
1203,Hälleflundra vild rå,100,J Konserveringsmetod,J0131
1203,Hälleflundra vild rå,100,K Förpackningsmedium,K0003
1203,Hälleflundra vild rå,100,M Förpackningstyp,M0001
1203,Hälleflundra vild rå,100,N Förpackningsmaterial,N0001
1203,Hälleflundra vild rå,100,P Etikettinfo,P0026
1203,Hälleflundra vild rå,100,R Land/område,R0001
1206,Kycklingsoppa thailändsk,100,A Gruppindelning EuroFIR,A0865
1206,Kycklingsoppa thailändsk,100,B Artklassificering,B1198
1206,Kycklingsoppa thailändsk,100,C Del av växt/djur,C0125
1206,Kycklingsoppa thailändsk,100,E Fysisk form,E0149
1206,Kycklingsoppa thailändsk,100,F Värmebehandling,F0014
1206,Kycklingsoppa thailändsk,100,G Tillagning,G0016
1206,Kycklingsoppa thailändsk,100,H Industriell process,H0225
1206,Kycklingsoppa thailändsk,100,J Konserveringsmetod,J0003
1206,Kycklingsoppa thailändsk,100,K Förpackningsmedium,K0003
1206,Kycklingsoppa thailändsk,100,M Förpackningstyp,M0003
1206,Kycklingsoppa thailändsk,100,N Förpackningsmaterial,N0003
1206,Kycklingsoppa thailändsk,100,P Etikettinfo,P0026
1206,Kycklingsoppa thailändsk,100,R Land/område,R0376
1207,Kyckling friterad Chicken McNuggets,100,A Gruppindelning EuroFIR,A0799
1207,Kyckling friterad Chicken McNuggets,100,B Artklassificering,B1198
1207,Kyckling friterad Chicken McNuggets,100,C Del av växt/djur,C0268
1207,Kyckling friterad Chicken McNuggets,100,E Fysisk form,E0122
1207,Kyckling friterad Chicken McNuggets,100,F Värmebehandling,F0014
1207,Kyckling friterad Chicken McNuggets,100,G Tillagning,G0029
1207,Kyckling friterad Chicken McNuggets,100,H Industriell process,H0151
1207,Kyckling friterad Chicken McNuggets,100,H Industriell process,H0221
1207,Kyckling friterad Chicken McNuggets,100,H Industriell process,H0233
1207,Kyckling friterad Chicken McNuggets,100,H Industriell process,H0319
1207,Kyckling friterad Chicken McNuggets,100,J Konserveringsmetod,J0003
1207,Kyckling friterad Chicken McNuggets,100,K Förpackningsmedium,K0003
1207,Kyckling friterad Chicken McNuggets,100,M Förpackningstyp,M0159
1207,Kyckling friterad Chicken McNuggets,100,M Förpackningstyp,M0213
1207,Kyckling friterad Chicken McNuggets,100,N Förpackningsmaterial,N0039
1207,Kyckling friterad Chicken McNuggets,100,P Etikettinfo,P0026
1207,Kyckling friterad Chicken McNuggets,100,R Land/område,R0001
1207,Kyckling friterad Chicken McNuggets,100,Z Utmärkande drag,Z0111
1207,Kyckling friterad Chicken McNuggets,100,Z Utmärkande drag,Z0156
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,A Gruppindelning EuroFIR,A0865
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,B Artklassificering,B1201
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,C Del av växt/djur,C0235
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,E Fysisk form,E0149
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,F Värmebehandling,F0014
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,G Tillagning,G0014
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,H Industriell process,H0148
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,H Industriell process,H0152
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,H Industriell process,H0191
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,H Industriell process,H0259
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,J Konserveringsmetod,J0003
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,K Förpackningsmedium,K0003
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,M Förpackningstyp,M0003
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,N Förpackningsmaterial,N0003
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,P Etikettinfo,P0026
1208,Kycklingsoppa redd pulver tillagad m vatten mjölk,100,R Land/område,R0376
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,A Gruppindelning EuroFIR,A0865
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,B Artklassificering,B1198
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,C Del av växt/djur,C0268
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,E Fysisk form,E0149
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,F Värmebehandling,F0014
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,G Tillagning,G0014
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,H Industriell process,H0148
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,H Industriell process,H0152
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,H Industriell process,H0221
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,H Industriell process,H0259
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,J Konserveringsmetod,J0003
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,K Förpackningsmedium,K0003
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,M Förpackningstyp,M0003
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,N Förpackningsmaterial,N0003
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,P Etikettinfo,P0026
1209,Kycklingsoppa redd pulver tillagad m vatten typ Varma koppen,100,R Land/område,R0376
1210,Kalvbuljong konc storhushåll,100,A Gruppindelning EuroFIR,A0856
1210,Kalvbuljong konc storhushåll,100,B Artklassificering,B1655
1210,Kalvbuljong konc storhushåll,100,C Del av växt/djur,C0005
1210,Kalvbuljong konc storhushåll,100,E Fysisk form,E0151
1210,Kalvbuljong konc storhushåll,100,F Värmebehandling,F0014
1210,Kalvbuljong konc storhushåll,100,G Tillagning,G0003
1210,Kalvbuljong konc storhushåll,100,H Industriell process,H0138
1210,Kalvbuljong konc storhushåll,100,H Industriell process,H0229
1210,Kalvbuljong konc storhushåll,100,J Konserveringsmetod,J0116
1210,Kalvbuljong konc storhushåll,100,K Förpackningsmedium,K0003
1210,Kalvbuljong konc storhushåll,100,M Förpackningstyp,M0001
1210,Kalvbuljong konc storhushåll,100,N Förpackningsmaterial,N0001
1210,Kalvbuljong konc storhushåll,100,P Etikettinfo,P0026
1210,Kalvbuljong konc storhushåll,100,R Land/område,R0376
1210,Kalvbuljong konc storhushåll,100,Z Utmärkande drag,Z0090
1211,Kalvbuljong konc låg salt storhushåll,100,A Gruppindelning EuroFIR,A0856
1211,Kalvbuljong konc låg salt storhushåll,100,B Artklassificering,B1655
1211,Kalvbuljong konc låg salt storhushåll,100,C Del av växt/djur,C0005
1211,Kalvbuljong konc låg salt storhushåll,100,E Fysisk form,E0151
1211,Kalvbuljong konc låg salt storhushåll,100,F Värmebehandling,F0014
1211,Kalvbuljong konc låg salt storhushåll,100,G Tillagning,G0003
1211,Kalvbuljong konc låg salt storhushåll,100,H Industriell process,H0138
1211,Kalvbuljong konc låg salt storhushåll,100,H Industriell process,H0229
1211,Kalvbuljong konc låg salt storhushåll,100,J Konserveringsmetod,J0116
1211,Kalvbuljong konc låg salt storhushåll,100,K Förpackningsmedium,K0003
1211,Kalvbuljong konc låg salt storhushåll,100,M Förpackningstyp,M0001
1211,Kalvbuljong konc låg salt storhushåll,100,N Förpackningsmaterial,N0001
1211,Kalvbuljong konc låg salt storhushåll,100,P Etikettinfo,P0026
1211,Kalvbuljong konc låg salt storhushåll,100,P Etikettinfo,P0077
1211,Kalvbuljong konc låg salt storhushåll,100,R Land/område,R0376
1211,Kalvbuljong konc låg salt storhushåll,100,Z Utmärkande drag,Z0090
1212,Köttbuljong konc storhushåll,100,A Gruppindelning EuroFIR,A0856
1212,Köttbuljong konc storhushåll,100,B Artklassificering,B1655
1212,Köttbuljong konc storhushåll,100,C Del av växt/djur,C0005
1212,Köttbuljong konc storhushåll,100,E Fysisk form,E0151
1212,Köttbuljong konc storhushåll,100,F Värmebehandling,F0014
1212,Köttbuljong konc storhushåll,100,G Tillagning,G0003
1212,Köttbuljong konc storhushåll,100,H Industriell process,H0138
1212,Köttbuljong konc storhushåll,100,H Industriell process,H0150
1212,Köttbuljong konc storhushåll,100,H Industriell process,H0229
1212,Köttbuljong konc storhushåll,100,J Konserveringsmetod,J0116
1212,Köttbuljong konc storhushåll,100,K Förpackningsmedium,K0003
1212,Köttbuljong konc storhushåll,100,M Förpackningstyp,M0001
1212,Köttbuljong konc storhushåll,100,N Förpackningsmaterial,N0001
1212,Köttbuljong konc storhushåll,100,P Etikettinfo,P0026
1212,Köttbuljong konc storhushåll,100,R Land/område,R0376
1212,Köttbuljong konc storhushåll,100,Z Utmärkande drag,Z0090
1213,Köttbuljong konc låg salt storhushåll,100,A Gruppindelning EuroFIR,A0856
1213,Köttbuljong konc låg salt storhushåll,100,B Artklassificering,B1655
1213,Köttbuljong konc låg salt storhushåll,100,C Del av växt/djur,C0005
1213,Köttbuljong konc låg salt storhushåll,100,E Fysisk form,E0151
1213,Köttbuljong konc låg salt storhushåll,100,F Värmebehandling,F0014
1213,Köttbuljong konc låg salt storhushåll,100,G Tillagning,G0003
1213,Köttbuljong konc låg salt storhushåll,100,H Industriell process,H0138
1213,Köttbuljong konc låg salt storhushåll,100,H Industriell process,H0150
1213,Köttbuljong konc låg salt storhushåll,100,H Industriell process,H0229
1213,Köttbuljong konc låg salt storhushåll,100,J Konserveringsmetod,J0116
1213,Köttbuljong konc låg salt storhushåll,100,K Förpackningsmedium,K0003
1213,Köttbuljong konc låg salt storhushåll,100,M Förpackningstyp,M0001
1213,Köttbuljong konc låg salt storhushåll,100,N Förpackningsmaterial,N0001
1213,Köttbuljong konc låg salt storhushåll,100,P Etikettinfo,P0026
1213,Köttbuljong konc låg salt storhushåll,100,P Etikettinfo,P0077
1213,Köttbuljong konc låg salt storhushåll,100,R Land/område,R0376
1213,Köttbuljong konc låg salt storhushåll,100,Z Utmärkande drag,Z0090
1214,Skinkbuljong konc storhushåll,100,A Gruppindelning EuroFIR,A0856
1214,Skinkbuljong konc storhushåll,100,B Artklassificering,B1655
1214,Skinkbuljong konc storhushåll,100,C Del av växt/djur,C0005
1214,Skinkbuljong konc storhushåll,100,E Fysisk form,E0151
1214,Skinkbuljong konc storhushåll,100,F Värmebehandling,F0014
1214,Skinkbuljong konc storhushåll,100,G Tillagning,G0003
1214,Skinkbuljong konc storhushåll,100,H Industriell process,H0148
1214,Skinkbuljong konc storhushåll,100,H Industriell process,H0229
1214,Skinkbuljong konc storhushåll,100,J Konserveringsmetod,J0116
1214,Skinkbuljong konc storhushåll,100,K Förpackningsmedium,K0003
1214,Skinkbuljong konc storhushåll,100,M Förpackningstyp,M0001
1214,Skinkbuljong konc storhushåll,100,N Förpackningsmaterial,N0001
1214,Skinkbuljong konc storhushåll,100,P Etikettinfo,P0026
1214,Skinkbuljong konc storhushåll,100,R Land/område,R0376
1214,Skinkbuljong konc storhushåll,100,Z Utmärkande drag,Z0090
1215,Hönsbuljong konc låg salt storhushåll,100,A Gruppindelning EuroFIR,A0856
1215,Hönsbuljong konc låg salt storhushåll,100,B Artklassificering,B1655
1215,Hönsbuljong konc låg salt storhushåll,100,C Del av växt/djur,C0005
1215,Hönsbuljong konc låg salt storhushåll,100,E Fysisk form,E0151
1215,Hönsbuljong konc låg salt storhushåll,100,F Värmebehandling,F0014
1215,Hönsbuljong konc låg salt storhushåll,100,G Tillagning,G0003
